gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
948175791	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NZ:OBS191886336	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	rock bivouac	Canterbury	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-42.11093	172.70438							2013-03-29	29	3	2013	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_NZ	OBS191886336				CC_BY_4_0		obsr406195			2024-04-17T08:45:02.779Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
947422573	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS191210722	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Whitbourn	Otago	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.475433	168.52646							2002-01-01	1	1	2002	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS191210722				CC_BY_4_0		obsr275603			2024-04-17T08:45:06.623Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
947396152	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS191210730	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	100m to the Olivine Ledge side of Fiery Col	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.439857	168.16705							2002-02-11	11	2	2002	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS191210730				CC_BY_4_0		obsr275603			2024-04-17T08:45:10.229Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
947394380	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS191207750	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Whitbourn	Otago	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.475433	168.52646							2010-01-01	1	1	2010	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS191207750				CC_BY_4_0		obsr275603			2024-04-17T09:50:25.181Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
945344707	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS188543934	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Valley of Trolls Tp10	Southland	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.71215	168.1767							2013-03-11	11	3	2013	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS188543934				CC_BY_4_0		obsr275603			2024-04-17T09:06:57.324Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
945344007	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS188543933	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Valley of Trolls Tp 6 	Southland	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.71861	168.17488							2013-03-11	11	3	2013	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS188543933				CC_BY_4_0		obsr275603			2024-04-17T09:06:59.739Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
945331703	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NZ:OBS188551637	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Upper Gertrude Valley	Southland	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.75587	168.0166							2013-04-02	2	4	2013	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_NZ	OBS188551637				CC_BY_4_0		obsr402151			2024-04-17T08:23:07.724Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
945074005	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NZ:OBS188368348	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Douglas Valley from Horace Walker hut to Harper Rock Biv	West Coast	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-43.697666	169.96915							2013-03-13	13	3	2013	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_NZ	OBS188368348				CC_BY_4_0		obsr291051			2024-04-17T08:23:34.785Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
941079921	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS183437276	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Valley of Trolls Routeburn	Southland	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.72064	168.17407							2013-01-17	17	1	2013	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS183437276				CC_BY_4_0		obsr159498			2024-04-17T09:02:39.227Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
941069679	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS183436618	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Valley of Trolls	Southland	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.716003	168.17506							2013-01-15	15	1	2013	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS183436618				CC_BY_4_0		obsr159498			2024-04-17T09:06:22.709Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
941069256	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS183436617	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Kea Basin	Otago	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.619213	168.44327							2013-02-08	8	2	2013	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS183436617				CC_BY_4_0		obsr159498			2024-04-17T09:04:43.970Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
941068869	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS183436612	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Routeburn Valley of Trolls	Southland	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.721798	168.13536							2013-01-07	7	1	2013	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS183436612				CC_BY_4_0		obsr159498			2024-04-17T09:04:48.103Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
941067011	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS183436603	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Whitbourn	Otago	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.504765	168.52977							2012-01-02	2	1	2012	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS183436603				CC_BY_4_0		obsr159498			2024-04-17T09:03:40.661Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
937751946	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS179402683	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Bealy Spur hike, Arthur's Pass, New Zealand	Canterbury	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-42.912304	171.55905							1996-10-23	23	10	1996	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS179402683				CC_BY_4_0		obsr153416			2024-04-17T08:46:29.723Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
937299301	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NZ:OBS178751073	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Rock Meadow, Muellar Hut route	Canterbury	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-43.71582	170.06941							2012-04-09	9	4	2012	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_NZ	OBS178751073				CC_BY_4_0		obsr355792			2024-04-17T09:49:59.183Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
936968909	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS178371596	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Fiordland NP--east Homer Tunnel	Southland	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.7642	167.9869							1991-11-02	2	11	1991	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS178371596				CC_BY_4_0		obsr235781			2024-04-17T08:45:40.054Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
936946706	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS178193192	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Fiordland NP--east Homer Tunnel	Southland	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.7642	167.9869							1998-03-07	7	3	1998	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS178193192				CC_BY_4_0		obsr340851			2024-04-17T08:24:57.949Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
935197936	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS176047665	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Fiordland NP--The Chasm	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.721733	167.94855							2005-12-04	4	12	2005	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS176047665				CC_BY_4_0		obsr335033			2024-04-17T09:02:31.617Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
935012382	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NZ:OBS175782391	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Fiordland NP--east Homer Tunnel	Southland	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.7642	167.9869							2012-11-26	26	11	2012	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_NZ	OBS175782391				CC_BY_4_0		obsr152352			2024-04-17T09:06:39.529Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
935011798	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NZ:OBS175782390	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Fiordland NP--east Homer Tunnel	Southland	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.7642	167.9869							2012-11-26	26	11	2012	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_NZ	OBS175782390				CC_BY_4_0		obsr152352			2024-04-17T09:06:58.581Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
935003653	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NZ:OBS175782374	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Fiordland NP--east Homer Tunnel	Southland	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.7642	167.9869							2012-11-30	30	11	2012	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_NZ	OBS175782374				CC_BY_4_0		obsr152352			2024-04-17T09:51:36.490Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
935002455	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NZ:OBS175782387	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Fiordland NP--east Homer Tunnel	Southland	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.7642	167.9869							2012-11-26	26	11	2012	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_NZ	OBS175782387				CC_BY_4_0		obsr152352			2024-04-17T09:50:18.211Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
934992835	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NZ:OBS186031833	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Gertrude Valley	Southland	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.757996	168.00623							2012-11-27	27	11	2012	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_NZ	OBS186031833				CC_BY_4_0		obsr152352			2024-04-17T09:50:41.415Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
934992755	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NZ:OBS175782375	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Homer Tunnel	Southland	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.76034	167.99052							2012-11-26	26	11	2012	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_NZ	OBS175782375				CC_BY_4_0		obsr152352			2024-04-17T09:51:29.243Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
859224752	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Nelson, South I.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-10		10	1896	2484583	2484583	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-554494				CC0_1_0		H.H. Travers		native	2024-04-29T10:14:56.070Z		INSTITUTION_COLLECTION_MISMATCH
859224747	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Nelson, South I.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1897-03		3	1897	2484583	2484583	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-554489				CC0_1_0		H.H. Travers		native	2024-04-29T10:14:55.976Z		INSTITUTION_COLLECTION_MISMATCH
859224746	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Nelson, South I.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1897-03		3	1897	2484583	2484583	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-554491				CC0_1_0		H.H. Travers		native	2024-04-29T10:15:02.003Z		INSTITUTION_COLLECTION_MISMATCH
859224743	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Nelson, South I.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-10		10	1896	2484583	2484583	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-554493				CC0_1_0		H.H. Travers		native	2024-04-29T10:15:07.808Z		INSTITUTION_COLLECTION_MISMATCH
859224740	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Otago, South I.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1897-04		4	1897	2484583	2484583	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-554488				CC0_1_0		H.H. Travers		native	2024-04-29T10:15:07.590Z		INSTITUTION_COLLECTION_MISMATCH
859224739	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Nelson, South I.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1897-03		3	1897	2484583	2484583	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-554492				CC0_1_0		H.H. Travers		native	2024-04-29T10:15:01.987Z		INSTITUTION_COLLECTION_MISMATCH
859224738	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Nelson, South I.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1897-03		3	1897	2484583	2484583	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-554490				CC0_1_0		H.H. Travers		native	2024-04-29T10:14:56.029Z		INSTITUTION_COLLECTION_MISMATCH
859224734	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Otago, South I.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1897-04		4	1897	2484583	2484583	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-554487				CC0_1_0		H.H. Travers		native	2024-04-29T10:14:55.982Z		INSTITUTION_COLLECTION_MISMATCH
859224685	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Otago, South I.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1897-04		4	1897	2484583	2484583	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-554486				CC0_1_0		H.H. Travers		native	2024-04-29T10:15:07.422Z		INSTITUTION_COLLECTION_MISMATCH
859224418	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862													2484583	2484583	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-554501				CC0_1_0		W. Buller		native	2024-04-29T10:15:07.808Z		INSTITUTION_COLLECTION_MISMATCH
859224417	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Nelson, South I.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-09-20	20	9	1896	2484583	2484583	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-554498				CC0_1_0		H.H. Travers		native	2024-04-29T10:14:55.976Z		INSTITUTION_COLLECTION_MISMATCH
859224416	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Nelson, South I.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-09		9	1896	2484583	2484583	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-554496				CC0_1_0		H.H. Travers		native	2024-04-29T10:14:55.982Z		INSTITUTION_COLLECTION_MISMATCH
859224413	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Nelson, South I.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-09		9	1896	2484583	2484583	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-554497				CC0_1_0		H.H. Travers		native	2024-04-29T10:15:07.590Z		INSTITUTION_COLLECTION_MISMATCH
859224410	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Nelson, South I.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-09		9	1896	2484583	2484583	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-554500				CC0_1_0		H.H. Travers		native	2024-04-29T10:15:01.987Z		INSTITUTION_COLLECTION_MISMATCH
859224409	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Nelson, South I.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-09		9	1896	2484583	2484583	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-554499				CC0_1_0		H.H. Travers		native	2024-04-29T10:14:55.979Z		INSTITUTION_COLLECTION_MISMATCH
859224405	96c93a1e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Nelson, South I.		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1896-09		9	1896	2484583	2484583	PRESERVED_SPECIMEN	AMNH	Birds	SKIN-554495				CC0_1_0		H.H. Travers		native	2024-04-29T10:15:07.422Z		INSTITUTION_COLLECTION_MISMATCH
846429087	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NZ:OBS135309789	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Fiordland NP--east Homer Tunnel	Southland	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.7642	167.9869							2012-01-03	3	1	2012	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_NZ	OBS135309789				CC_BY_4_0		obsr179426			2024-04-17T09:50:20.744Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
846427600	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS158513245	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Mt Erebus	Otago	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.69997	168.1915							2012-03-10	10	3	2012	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS158513245				CC_BY_4_0		obsr275603			2024-04-17T08:44:56.674Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
