POLITICAL_UNIT,NAME,WGMS_ID,YEAR,TIME_SYSTEM,BEGIN_PERIOD,END_WINTER,END_PERIOD,ELA_PREFIX,ELA,ELA_UNC,MIN_SITES_ACC,MAX_SITES_ACC,MIN_SITES_ABL,MAX_SITES_ABL,ACC_AREA,ACC_AREA_UNC,ABL_AREA,ABL_AREA_UNC,AAR,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS
NO,STORBREEN,302,2004,,20030928,20040512,20040914,,1855.0,,,,,,,,,,22.0,Liss M. Andreassen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. 2016. Reanal. of long-term series of glaciological and geodetic mass balance for 10 Norwegian glaciers. TC; Kjøllmoen, B. (ed.) 2005. Glac. invest. in Norway in 2004, NVE Report 2-2005, 90p.",Homogenized
NO,STORBREEN,302,2005,,20040914,20050512,20050930,,1795.0,,,,,,,,,,43.0,Liss M. Andreassen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. 2016. Reanal. of long-term series of glaciological and geodetic mass balance for 10 Norwegian glaciers. TC; Kjøllmoen, B. (ed.) 2006. Glac. invest. in Norway in 2005, NVE Report 2-2006, 91p.",Homogenized
NO,STORBREEN,302,2006,,20050930,20060509,20060909,>,2090.0,,,,,,,,,,,Liss M. Andreassen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016; Kjøllmoen, B. (ed.) 2007. Glac. invest. in Norway in 2006, NVE Report 1-2007, 99p.",Homogenized
NO,STORBREEN,302,2007,,20060909,20070503,20070918,,1835.0,,,,,,,,,,30.0,Liss M. Andreassen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. 2016. Reanal. of long-term series of glaciological and geodetic mass balance for 10 Norwegian glaciers. TC; Kjøllmoen. B. (ed.) 2008. Glac. invest. in Norway in 2007, NVE Report 3-2008, 91p.",Homogenized
NO,STORBREEN,302,2008,,20070918,20080507,20080901,,1770.0,,,,,,,,,,51.0,Liss M. Andreassen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen. L.M. et al. 2016. Reanal. of long-term series of glaciological and geodetic mass balance for 10 Norwegian glaciers. TC; Kjøllmoen, B. (ed.) 2009. Glac. invest. in Norway in 2008, NVE Report 2-2009, 80p.",Homogenized
NO,STORBREEN,302,2009,,20080901,20090513,20090917,,1760.0,,,,,,,,,,53.0,Liss M. Andreassen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (ed.) (2010): Glac. invest. in Norway in 2009, NVE Report 2-2010, 97p.",Original
NO,STORBREEN,302,2010,,20090917,20100505,20100928,,1990.0,,,,,,,,,,4.0,Liss M. Andreassen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (ed.) (2011): Glac. invest. in Norway in 2010, NVE Report 3-2011, 89p.",Original
NO,STORBREEN,302,2011,,20100928,20110504,20110913,,2005.0,,,,,,,,,,3.0,Liss M. Andreassen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app.",Original
NO,STORBREEN,302,2012,,20110913,20120503,20121016,,1725.0,,,,,,,,,,62.0,Liss M. Andreassen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app.",Original
NO,STORBREEN,302,2013,,20121016,20130507,20130912,,1900.0,,,,,,,,,,14.0,Liss M. Andreassen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app.",Original
NO,STORBREEN,302,2014,STR,20130912,20140514,20140918,,1870.0,,,,,,,,,,19.0,Liss M. Andreassen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app.",Original
NO,STORBREEN,302,2015,STR,20140918,20150514,20150909,,1575.0,,,,,,,,,,89.0,Liss M. Andreassen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app.",Original
NO,STORBREEN,302,2016,COM,20150909,20160515,20160912,,1835.0,,,,,,,,,,29.0,Liss M. Andreassen,NVE,"Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and K. Melvold (2017): Glaciological investigations in Norway 2016. NVE Rapport 76 2017, 95 p +app",
NO,STORBREEN,302,2017,COM,20160912,20170502,20170827,,1800.0,,,,,,,,,,41.0,Liss M. Andreassen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","B. Kjøllmoen (Ed.), L.M. Andreassen, H. Elvehøy and M. Jackson (2018): Glaciological investigations in Norway in 2017. NVE Report 82 2018, 84 p +app.",
NO,STORBREEN,302,2018,COM,20170927,20180507,20181016,,2005.0,,,,,,,,,,3.0,Liss M. Andreassen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy and M. Jackson (2019): Glaciological investigations in Norway in 2018. NVE Report 46 2019, 84 p +app.",
NO,STORBREEN,302,2019,COM,20181016,20190805,20190923,,2005.0,20.0,,,,,,,,,3.0,Liss M. Andreassen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson (2019); Glaciological investigations in Norway 2019. NVE Rapport 34-2020, 86 pp +app.",
NO,STORBREEN,302,2020,COM,20190923,20200422,20200918,,1760.0,,,,,,,,,,53.0,Liss M. Andreassen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, K. Melvold (2021); Glaciological investigations in Norway 2020. NVE Rapport 31-2021, 92 pp +app.",
NO,STORBREEN,302,2021,COM,20200918,20210427,20210926,,2015.0,,,,,,,,,,2.0,Liss M. Andreassen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, S. Storheil. 2022. Glaciological investigations in Norway. NVE Rapport 27 2022, 78 s +app.",
NO,STORBREEN,302,2022,COM,20210918,20220421,20220929,,1875.0,,,,,,,,,,18.0,LISS M. ANDREASSEN,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjoellmoen, B. (Ed.), L.M. Andreassen, H. Elvehoey. 2023. Glaciological investigations in Norway 2022. NVE Rapport 23-2023, 97pp +app.",
NO,STORBREEN,302,2023,COM,,,,,,,,,,,,,,,,LISS M. ANDREASSEN,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway",,
NO,STORE SUPPHELLEBREEN,287,1964,,,,,,1190.0,,,,,,,,,,,Olav Orheim,University of Oslo,,
NO,STORE SUPPHELLEBREEN,287,1965,,,,,,1250.0,,,,,,,,,,,Olav Orheim,University of Oslo,,
NO,STORE SUPPHELLEBREEN,287,1966,,,,,,1590.0,,,,,,,,,,,Olav Orheim,University of Oslo,,
NO,STORE SUPPHELLEBREEN,287,1967,,,,,,1190.0,,,,,,,,,,,Olav Orheim,University of Oslo,"Liestøl, O. 1969: Norsk Polarinstitutt Årbok 1967.",
NO,STORE SUPPHELLEBREEN,287,1973,,,,,,,,,,,,,,,,,,,"Liestøl, O. 1975: Norsk Polarinstitutt Årbok 1973.",
NO,STORE SUPPHELLEBREEN,287,1974,,,,,,,,,,,,,,,,,,,"Liestøl, O. 1976: Norsk Polarinstitutt Årbok 1974.",
NO,STORE SUPPHELLEBREEN,287,1975,,,,,,,,,,,,,,,,,,,"Liestøl, O. 1977: Norsk Polarinstitutt Årbok 1975.",
NO,STORE SUPPHELLEBREEN,287,1979,,,,,,,,,,,,,,,,,,,,
NO,STORE SUPPHELLEBREEN,287,1980,,,,,,,,,,,,,,,,,,,,
NO,STORE SUPPHELLEBREEN,287,1981,STR,19809999,,19819999,,,,,,,,,,,,,,,,
NO,STORE SUPPHELLEBREEN,287,1982,STR,19819999,,19829999,,,,,,,,,,,,,,,"Liestøl, O. 1983: Norsk Polarinstitutt Årbok 1982.",
NO,STORGLOMBREEN,297,1985,STR,19849999,19850510,19851114,,1300.0,,12,,,,,,,,6.0,Nils Haakensen (NVE),"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Laumann, T, N. Haakensen and B. Wold, 1988: Massebalansemålinger på norske breer 1985, 1986 og 1987. V-Publikasjon V 13 1988.",
NO,STORGLOMBREEN,297,1986,STR,19851114,19860527,19861029,,1100.0,,200,500,9,,36.68000030517578,,22.47999954223633,,72.0,Nils Haakensen (NVE),"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Laumann, T, N. Haakensen and B. Wold, 1988: Massebalansemålinger på norske breer 1985, 1986 og 1987. V-Publikasjon V 13 1988.",
NO,STORGLOMBREEN,297,1987,STR,19861029,19870522,19870917,,1020.0,,200,500,9,,44.06999969482422,,15.09000015258789,,84.0,Nils Haakensen (NVE),"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Laumann, T, N. Haakensen and B. Wold, 1988: Massebalansemålinger på norske breer 1985, 1986 og 1987. V-Publikasjon V 13 1988.",
NO,STORGLOMBREEN,297,1988,STR,19870917,19880529,19881018,,1350.0,,200,500,9,,2.660000085830688,,56.5,,4.0,Nils Haakensen (NVE),"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Østrem, G. et al., 1991: Massebalansemålinger på norske breer 1988 og 1989. NVE Publikasjon Nr 11 1991.",
NO,STORGLOMBREEN,297,2000,STR,,20000523,20000921,,1000.0,,,,,,,,,,86.0,Hallgeir Elvehøy (NVE),"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Kjøllmoen, B. (Ed.), 2001: Glaciological investigations in Norway in 2000. NVE Report 2 2001.",
NO,STORGLOMBREEN,297,2001,STR,20000921,20010526,20010924,>,1580.0,,,,,,,,,,0.0,Hallgeir Elvehøy (NVE),"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Kjøllmoen, B. (Ed.), 2003: Glaciological investigations in Norway in 2001. NVE Report 1 2003.",
NO,STORGLOMBREEN,297,2002,STR,20010924,20020526,20020926,>,1580.0,,,,,,,,,,0.0,Hallgeir Elvehøy (NVE),"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Kjøllmoen, B. (Ed.), 2003: Glaciological investigations in Norway in 2002. NVE Report 3 2003.",
NO,STORGLOMBREEN,297,2003,STR,20020926,20030520,20030928,>,1580.0,,,,,,,,,,0.0,Hallgeir Elvehøy (NVE),"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Kjøllmoen, B. (Ed.), 2004: Glaciological investigations in Norway in 2003. NVE Report 4 2004.",
NO,STORGLOMBREEN,297,2004,STR,20030928,20040528,20041016,,1075.0,,,,,,,,,,78.0,Hallgeir Elvehøy (NVE),"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Kjøllmoen, B. (Ed.), 2005: Glaciological investigations in Norway in 2004. NVE Report 2 2005.",
NO,STORGLOMBREEN,297,2005,STR,20041016,20050523,20050928,,1060.0,,,,,,,,,,79.0,Hallgeir Elvehøy (NVE),"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Kjøllmoen, B. (Ed.), 2006: Glaciological investigations in Norway in 2005. NVE Report 2 2006.",
NO,STORSTEINSFJELLBREEN,1329,1964,,,19640524,19640901,,1205.0,,,,,,,,,,86.0,Glacier group (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33-2017. Østrem, G. and O. Liestøl (eds.) (1964) Glasio-hydrologiske undersøkelser i Norge 1964, NVE Meddelelser 14, 1964, 90 p.",
NO,STORSTEINSFJELLBREEN,1329,1965,,19640901,19650423,19650922,,1300.0,,,,,,,,,,69.0,Glacier group (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33-2017. Pytte, R. og O. Liestøl (1966): Glasio-hydrologiske undersøkelser i Norge 1965. Årsrapport fra Brekontoret.",
NO,STORSTEINSFJELLBREEN,1329,1966,,19650922,19660519,19660825,,1515.0,,,,,,,,,,16.0,Glacier group (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33-2017. Pytte, R. (1967): Glasio-hydrologiske undersøkelser i Norge 1966. NVE Rapport 2-1967.",
NO,STORSTEINSFJELLBREEN,1329,1967,,19660825,19670523,19671021,,1435.0,,,,,,,,,,30.0,Glacier group (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33-2017. Østrem, G og R. Pytte (1968): Glasiologiske undersøkelser i Norge 1967. NVE Rapport 4-1968.",
NO,STORSTEINSFJELLBREEN,1329,1968,,19671021,19680512,19680830,,1255.0,,,,,,,,,,80.0,Glacier group (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33-2017. Pytte, R. (1969): Glasiologiske undersøkelser i Norge 1968. NVE Rapport 5-1969.",
NO,STORSTEINSFJELLBREEN,1329,1991,,,19910515,19911007,,1390.0,,,,,,,,,,47.0,Bjarne Kjøllmoen (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Elvehøy, H. og N. Haakensen (1992): Glasiologiske undersøkelser i Norge 1990 og 1991. NVE Publikasjon 31-1992.",
NO,STORSTEINSFJELLBREEN,1329,1992,,19911007,19920511,19920910,,1230.0,,,,,,,,,,87.0,Bjarne Kjøllmoen (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Haakensen, N. (red.) (1995): Glasiologiske undersøkelser i Norge 1992 og 1993. NVE Publikasjon 8-1995.",
NO,STORSTEINSFJELLBREEN,1329,1993,,19920910,19930511,19930925,,1245.0,,,,,,,,,,84.0,Bjarne Kjøllmoen (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Haakensen, N. (red.) (1995): Glasiologiske undersøkelser i Norge 1992 og 1993. NVE Publikasjon 8-1995.",
NO,STORSTEINSFJELLBREEN,1329,1994,,19930925,19940511,19940917,,1385.0,,,,,,,,,,49.0,Bjarne Kjøllmoen (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Elvehøy, H. et al. (1997): Glasiologiske undersøkelser i Norge 1994 og 1995. NVE Publikasjon 19-1997.",
NO,STORSTEINSFJELLBREEN,1329,1995,,19940917,19950510,19950913,,1295.0,,,,,,,,,,73.0,Bjarne Kjøllmoen (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Elvehøy, H. et al. (1997): Glasiologiske undersøkelser i Norge 1994 og 1995. NVE Publikasjon 19-1997.",
NO,SVARTFJELLJOEKELEN,3807,1978,,,,,,,,,,,,,,,,,Jarle Land,,,
NO,SVARTFJELLJOEKELEN,3807,1979,,,,,,,,,,,,,,,,,Jarle Land,,,
NO,SVARTISHEIBREEN,320,1988,,19870912,19880525,19881018,,1155.0,,,,,,,,,,26.0,Bjarne Kjøllmoen (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Østrem, G. et al. (1991): Massebalansemålinger på Norske breer 1988 og 1989. NVE Publikasjon 11-1991.",
NO,SVARTISHEIBREEN,320,1989,,19881018,19890521,19891005,,905.0,,,,,,,,,,80.0,Bjarne Kjøllmoen (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Østrem, G. et al. (1991): Massebalansemålinger på Norske breer 1988 og 1989. NVE Publikasjon 11-1991.",
NO,SVARTISHEIBREEN,320,1990,,19891005,19900512,19900929,,960.0,,,,,,,,,,68.0,Bjarne Kjøllmoen (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Elvehøy, H. og N. Haakensen (1992): Glasiologiske undersøkelser i Norge 1990 og 1991. NVE Publikasjon 31-1992.",
NO,SVARTISHEIBREEN,320,1991,,19900929,19910520,19910930,,960.0,,,,,,,,,,66.0,Bjarne Kjøllmoen (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Elvehøy, H. og N. Haakensen (1992): Glasiologiske undersøkelser i Norge 1990 og 1991. NVE Publikasjon 31-1992.",
NO,SVARTISHEIBREEN,320,1992,,19910930,19920527,19920912,,900.0,,,,,,,,,,77.0,Bjarne Kjøllmoen (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Haakensen, N. (red.) (1995): Glasiologiske undersøkelser i Norge 1992 og 1993. NVE Publikasjon 8-1995.",
NO,SVARTISHEIBREEN,320,1993,,19920912,19930505,19930929,,865.0,,,,,,,,,,81.0,Bjarne Kjøllmoen (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Haakensen, N. (red.) (1995): Glasiologiske undersøkelser i Norge 1992 og 1993. NVE Publikasjon 8-1995.",
NO,SVARTISHEIBREEN,320,1994,,19930929,19940512,19940915,,1045.0,,,,,,,,,,40.0,Bjarne Kjøllmoen (NVE),,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Elvehøy, H. et al. (1997): Glasiologiske undersøkelser i Norge 1994 og 1995. NVE Publikasjon 19-1997.",
NO,SVARTISHEIBREEN,320,1995,OTH,19940915,,19950915,,920.0,,50,,8,,4.2,,1.3,,76.0,,,"Data from Dyurgerov, M.(2002): [88, 89] For detailed reference information consult Dyurgerov's Appendix 1!",
NO,SVARTISHEIBREEN,320,1996,,,,,,,,,,,,,,,,,,,"Data from Dyurgerov, M.(2002): [88, 89] For detailed reference information consult Dyurgerov's Appendix 1!",
NO,SVARTISHEIBREEN,320,1997,,,,,,,,,,,,,,,,,,,"Data from Dyurgerov, M.(2002): [88, 89] For detailed reference information consult Dyurgerov's Appendix 1!",
NO,SVARTISHEIBREEN,320,1998,,,,,,1000.0,,,,,,,,,,,,,"Data from Dyurgerov, M.(2002): [88, 89] For detailed reference information consult Dyurgerov's Appendix 1!",
NO,SVARTISHEIBREEN,320,1999,,,,,,1100.0,,,,,,,,,,,,,"Data from Dyurgerov, M.(2002): [88, 89] For detailed reference information consult Dyurgerov's Appendix 1!",
NO,SVARTISHEIBREEN,320,2000,,,,,,,,,,,,,,,,,,,"Data from Dyurgerov, M.(2002): [88, 89] For detailed reference information consult Dyurgerov's Appendix 1!",
NO,SVELGJABREEN,3343,2007,STR,,20070428,20070928,,1205.0,,,,,,,,,,78.0,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Kjøllmoen, B. (Ed.). 2008: Glaciological investigations in Norway in 2007. NVE Report 3 2008.",
NO,SVELGJABREEN,3343,2008,STR,20070928,20080421,20080923,,1235.0,,,,,,,,,,74.0,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Kjøllmoen, B. (Ed.). 2009: Glaciological investigations in Norway in 2008. NVE Report 2 2009.",
NO,SVELGJABREEN,3343,2009,STR,20080923,20090429,20091013,,1310.0,,,,,,,,,,64.0,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Kjøllmoen, B. (Ed.). 2010: Glaciological investigations in Norway in 2009. NVE Report 2 2010.",
NO,SVELGJABREEN,3343,2010,STR,20091013,20100504,20100928,>,1636.0,,,,,,,,,,0.0,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Kjøllmoen, B. (Ed.). 2011: Glaciological investigations in Norway in 2010. NVE Report 3 2011.",
NO,SVELGJABREEN,3343,2011,,20100928,20110428,20111001,,1525.0,,,,,,,,,,20.0,Bjarne Kjøllmoen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glaciological investigations in Norway 2011-2015. NVE Rapport 88 2016, 171 pp.",Original
NO,SVELGJABREEN,3343,2012,,20111001,20120503,20121012,,1190.0,,,,,,,,,,80.0,Bjarne Kjøllmoen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glaciological investigations in Norway 2011-2015. NVE Rapport 88 2016, 171 pp.",Original
NO,SVELGJABREEN,3343,2013,,20121012,20130529,20130924,,1485.0,,,,,,,,,,29.0,Bjarne Kjøllmoen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glaciological investigations in Norway 2011-2015. NVE Rapport 88 2016, 171 pp.",Original
NO,SVELGJABREEN,3343,2014,STR,20130924,20140424,20141014,,1460.0,,,,,,,,,,34.0,Bjarne Kjøllmoen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glaciological investigations in Norway 2011-2015. NVE Rapport 88 2016, 171 pp.",Original
NO,SVELGJABREEN,3343,2015,STR,20141014,20150422,20151014,,1140.0,,,,,,,,,,86.0,Bjarne Kjøllmoen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glaciological investigations in Norway 2011-2015. NVE Rapport 88 2016, 171 pp.",
